gene_id	start	end	n_variants
ENSG00000126756.12	47651796	47659180	3
ENSG00000197779.15	47836902	48002561	127
ENSG00000147118.12	47974851	48003989	19
ENSG00000221994.12	47983356	48071658	66
ENSG00000171489.11	48004336	48009733	1
ENSG00000171478.8	48130626	48132620	0
ENSG00000165583.16	48186220	48196795	7
ENSG00000126752.8	48255392	48267444	1
ENSG00000165584.16	48346427	48356707	0
ENSG00000268009.6	48383516	48393347	0
ENSG00000269791.6	48402082	48411960	0
ENSG00000017483.16	48458537	48470260	10
ENSG00000068438.15	48476021	48486364	4
ENSG00000102312.24	48508959	48520814	1
ENSG00000147155.11	48521799	48528716	1
ENSG00000286268.1	48521806	48545469	4
ENSG00000068354.16	48539714	48562609	6
ENSG00000102317.18	48574449	48581162	9
ENSG00000101940.18	48590042	48608869	22
ENSG00000015285.12	48676596	48691431	5
ENSG00000101945.17	48695554	48709016	2
ENSG00000171433.12	48761747	48773648	1
ENSG00000102145.16	48786540	48794311	1
ENSG00000094631.22	48801377	48824982	4
ENSG00000187682.2	48826513	48830138	1
ENSG00000102109.9	48831096	48835610	6
ENSG00000102103.18	48890197	48903402	7
ENSG00000126768.13	48893447	48898143	3
ENSG00000102100.16	48903180	48911958	2
ENSG00000102096.10	48913182	48919024	2
ENSG00000068308.15	48922024	48958386	27
ENSG00000102057.10	48961378	48971844	8
ENSG00000068400.14	48973720	49002265	23
ENSG00000068323.17	49028726	49043410	22
ENSG00000147144.13	49053572	49069857	12
ENSG00000243279.4	49071161	49074002	4
ENSG00000288053.1	49071470	49079887	7
ENSG00000196998.19	49074433	49101170	27
ENSG00000068394.11	49113407	49123735	9
ENSG00000269313.6	49162564	49168774	4
ENSG00000102007.11	49171898	49175235	3
ENSG00000012211.13	49174802	49186528	12
ENSG00000102003.12	49187815	49200218	6
ENSG00000102001.13	49205063	49233371	15
ENSG00000101997.13	49235470	49250520	15
ENSG00000049768.18	49250438	49264800	7
ENSG00000290184.1	49258343	49270477	6
ENSG00000049769.14	49269793	49301461	19
ENSG00000215274.6	49303646	49319841	6
ENSG00000224659.3	49322037	49329384	0
ENSG00000274274.2	49331582	49338949	0
ENSG00000275113.1	49341192	49345922	0
ENSG00000236737.1	49529869	49529985	0
ENSG00000237671.4	49532177	49539538	0
ENSG00000227488.3	49541733	49549094	0
ENSG00000236362.9	49551278	49568218	0
ENSG00000216649.5	49551289	49558645	0
ENSG00000215269.6	49570400	49577754	0
ENSG00000224902.6	49579949	49587301	0
ENSG00000189064.9	49589496	49596824	0
ENSG00000205777.19	49599020	49608538	9
ENSG00000068985.5	49687447	49695984	2
ENSG00000101951.17	49829260	49834264	0
ENSG00000273820.2	49879484	49882558	0
ENSG00000171365.17	49922596	50099235	40
ENSG00000147081.15	50190777	50201007	4
ENSG00000147082.18	50202713	50351914	16
ENSG00000274588.2	50365409	50470825	90
ENSG00000158352.18	50586796	50814302	112
ENSG00000130385.6	50910735	50916641	6
ENSG00000122824.11	51332231	51337525	1
ENSG00000187690.4	51406948	51408843	0
ENSG00000196368.5	51490011	51496592	1
ENSG00000224109.4	51617020	51618912	0
ENSG00000283093.1	51681212	51682831	0
ENSG00000223591.5	51710512	51712131	0
ENSG00000189369.9	51743442	51746232	1
ENSG00000179222.18	51803007	51902354	60
ENSG00000187243.17	52061827	52069219	0
ENSG00000154545.17	52184876	52192268	0
ENSG00000155622.7	52369021	52375680	0
ENSG00000204379.11	52495808	52500812	0
ENSG00000204382.12	52512077	52520803	0
ENSG00000187754.9	52644061	52654900	0
ENSG00000241476.9	52696896	52707178	0
ENSG00000268447.6	52751132	52790305	0
ENSG00000204363.5	52796144	52797427	0
ENSG00000171405.14	52811287	52818301	0
ENSG00000171402.15	52862525	52868083	3
ENSG00000179304.18	52891306	52908560	0
ENSG00000268350.8	52926402	52995472	11
ENSG00000184194.6	53048789	53080615	5
ENSG00000184205.14	53082367	53088540	0
ENSG00000232593.8	53094142	53170914	82
ENSG00000126012.13	53176283	53225422	33
ENSG00000124313.19	53225828	53321350	63
ENSG00000072501.19	53374149	53422728	22
ENSG00000158423.17	53422690	53431120	3
ENSG00000072506.14	53431258	53434370	1
ENSG00000086758.17	53532096	53686752	71
ENSG00000172943.21	53936676	54048958	21
ENSG00000184083.12	54068324	54183281	56
ENSG00000196632.11	54192823	54358642	44
ENSG00000158526.8	54440404	54448032	0
ENSG00000102302.8	54445454	54496234	2
ENSG00000130119.17	54530183	54621521	5
ENSG00000102313.9	54748918	54798255	1
ENSG00000102316.17	54807599	54816015	0
ENSG00000067445.22	54920462	54931431	3
ENSG00000158571.11	54932961	54998534	4
ENSG00000169188.5	55000363	55009057	1
ENSG00000158578.21	55009055	55030977	1
ENSG00000238269.9	55075030	55078909	0
ENSG00000234068.7	55089018	55092842	0
ENSG00000182518.14	55143102	55161310	7
ENSG00000158639.13	55220346	55224108	4
ENSG00000204279.8	55258415	55264916	8
ENSG00000187601.5	55452127	55453566	1
ENSG00000247746.5	55484616	55489848	2
ENSG00000189299.7	55623400	55626192	1
ENSG00000083750.13	55717749	55758774	36
ENSG00000102349.18	56232356	56291531	52
ENSG00000188021.9	56563627	56567868	0
ENSG00000204272.13	56729241	56819179	81
ENSG00000204271.13	56818298	56995827	200
ENSG00000186787.10	57118551	57121548	2
ENSG00000147059.9	57134530	57137523	0
ENSG00000165591.7	57286706	57489193	250
ENSG00000198455.5	57592011	57597477	1
ENSG00000215174.2	57677067	57680260	0
ENSG00000198205.7	57905430	57910458	1
ENSG00000186767.7	63347228	63351332	0
ENSG00000131089.17	63634967	63809274	18
ENSG00000288661.1	63754485	63754664	0
ENSG00000184675.11	64185117	64205708	1
ENSG00000198881.10	64224194	64230607	0
ENSG00000102043.16	64268081	64395452	12
ENSG00000126970.17	64915802	65034713	12
ENSG00000102053.13	65034788	65507887	62
ENSG00000001497.18	65438549	65534810	13
ENSG00000147065.18	65588377	65741931	21
ENSG00000155659.15	66021738	66040125	15
ENSG00000089472.18	66162671	66268867	96
ENSG00000131080.15	66595637	66639298	22
ENSG00000169083.18	67544021	67730619	95
ENSG00000079482.14	67949349	68433913	387
ENSG00000181704.12	68498562	68537282	10
ENSG00000130052.14	68647666	68725842	12
ENSG00000090776.6	68829021	68842160	2
ENSG00000181191.12	69160851	69165521	2
ENSG00000130054.5	69504326	69532508	20
ENSG00000158813.18	69616067	70039472	470
ENSG00000147160.9	70040542	70049938	18
ENSG00000189401.3	70062457	70064179	2
ENSG00000089289.16	70133447	70166324	33
ENSG00000184210.6	70177483	70205704	25
ENSG00000204195.4	70234655	70240659	11
ENSG00000186912.7	70258166	70260204	0
ENSG00000120500.19	70268305	70281840	10
ENSG00000120509.12	70281118	70290514	7
ENSG00000147127.8	70282093	70285002	4
ENSG00000090889.12	70290104	70420886	89
ENSG00000130055.14	70423031	70433390	4
ENSG00000082458.12	70444835	70505490	48
ENSG00000120498.14	70528940	70908711	320
ENSG00000165349.12	70925579	70931125	6
ENSG00000147164.12	71056332	71073426	11
ENSG00000184481.17	71095851	71103532	5
ENSG00000204165.6	71103889	71106788	3
ENSG00000285171.1	71103987	71111575	4
ENSG00000147168.14	71107404	71112108	1
ENSG00000184634.17	71118543	71144103	28
ENSG00000196338.15	71144821	71175255	31
ENSG00000169562.13	71212811	71225516	7
ENSG00000147130.14	71239624	71255146	3
ENSG00000147140.17	71254814	71301522	4
ENSG00000147166.11	71301750	71305371	0
ENSG00000147133.17	71366222	71532374	27
ENSG00000147162.15	71533087	71575892	10
ENSG00000147174.12	71578437	71613583	6
ENSG00000186810.8	71615916	71618511	1
ENSG00000283599.3	71667542	71671527	4
ENSG00000215115.7	71714371	71718285	0
ENSG00000215113.7	71763349	71767204	0
ENSG00000204131.11	71910845	72161750	225
ENSG00000242732.6	72127110	72131915	8
ENSG00000102309.15	72181353	72302926	118
ENSG00000186871.7	72204657	72239027	20
ENSG00000198034.11	72255679	72277248	9
ENSG00000125931.11	72301638	72307187	9
ENSG00000285547.1	72301691	72572843	123
ENSG00000147099.21	72329516	72573101	66
ENSG00000067177.15	72578814	72714319	13
ENSG00000184911.15	72776890	72848803	0
ENSG00000268994.3	72781865	72782660	0
ENSG00000225396.6	72807425	72808210	0
ENSG00000269502.6	72872025	72943837	0
ENSG00000283594.1	72912615	72913401	0
ENSG00000275520.2	72938163	72938958	0
ENSG00000184388.6	73002939	73006106	1
ENSG00000186288.5	73077276	73079512	2
ENSG00000186462.9	73212299	73214851	1
ENSG00000131264.4	73447053	73455171	2
ENSG00000204116.12	73563197	73687111	13
ENSG00000187969.6	74304180	74305034	0
ENSG00000147100.11	74421493	74533917	45
ENSG00000131263.13	74582976	74614624	6
ENSG00000050030.16	74732856	74925472	28
ENSG00000131269.19	75051048	75156732	61
ENSG00000094841.14	75156388	75304885	81
ENSG00000102383.14	75368427	75523502	148
ENSG00000186675.7	75782987	75785254	0
ENSG00000102390.11	76173040	76178314	6
ENSG00000198934.5	76427710	76431342	0
ENSG00000196468.8	77447389	77457278	4
ENSG00000085224.23	77504880	77786233	88
ENSG00000102158.22	77825747	77899271	26
ENSG00000131174.7	77899440	77907376	1
ENSG00000165240.22	77910690	78050395	18
ENSG00000102144.15	77910739	78129295	25
ENSG00000226784.3	77967949	77969638	0
ENSG00000187325.5	78129748	78139650	1
ENSG00000173198.6	78271468	78327691	44
ENSG00000179300.4	78656068	78659328	1
ENSG00000147145.14	78747709	78758714	13
ENSG00000078589.13	78945332	78963727	11
ENSG00000147138.3	79144688	79175318	50
ENSG00000078596.11	79360384	79367667	19
ENSG00000122145.15	80014753	80031774	10
ENSG00000174016.11	80335504	80445311	30
ENSG00000165288.11	80669503	80809877	52
ENSG00000198157.11	81113699	81201913	15
ENSG00000131171.13	81202102	81298547	58
ENSG00000196767.9	83508290	83512127	2
ENSG00000183035.13	83861126	83886699	14
ENSG00000072133.12	84058346	84206356	191
ENSG00000165259.14	84317874	84502479	173
ENSG00000155008.16	85003877	85093315	65
ENSG00000184788.14	85092284	85243911	89
ENSG00000147180.17	85243991	85273362	2
ENSG00000124429.18	85277396	85379717	10
ENSG00000188419.14	85861180	86047561	211
ENSG00000126733.22	86148451	86832604	783
ENSG00000102271.14	87517409	87670050	112
ENSG00000147183.10	88747225	88754785	7
ENSG00000153779.11	89921908	89922883	0
ENSG00000174740.8	91434595	91438584	0
ENSG00000102290.23	91779261	92623230	172
ENSG00000186310.10	93670930	93673578	1
ENSG00000179083.7	93674013	93712274	23
ENSG00000147202.19	96684712	97604997	604
ENSG00000204086.4	96883908	96885467	0
ENSG00000165194.15	100291644	100410273	87
ENSG00000000005.6	100584936	100599885	14
ENSG00000000003.16	100627108	100639991	8
ENSG00000102359.9	100644195	100675788	26
ENSG00000102362.16	100671783	100732123	48
ENSG00000101811.15	100820391	100841520	10
ENSG00000007952.18	100843324	100874359	32
ENSG00000182489.9	100913445	100929433	2
ENSG00000174225.15	100969708	100990831	15
ENSG00000188917.15	101009346	101052116	46
ENSG00000126950.8	101078879	101096367	4
ENSG00000102384.14	101098188	101166126	101
ENSG00000102385.13	101219769	101264502	44
ENSG00000102387.16	101268253	101293057	47
ENSG00000126953.8	101345661	101348742	0
ENSG00000010671.18	101349338	101390796	24
ENSG00000241343.10	101390824	101396155	0
ENSG00000257529.5	101391011	101412297	2
ENSG00000102393.15	101393273	101408012	2
ENSG00000126945.9	101408222	101414133	0
ENSG00000196440.12	101418287	101533459	87
ENSG00000126947.13	101550547	101554700	1
ENSG00000198960.11	101615118	101618001	0
ENSG00000102401.20	101622797	101627843	0
ENSG00000184867.14	101655281	101659850	4
ENSG00000166432.16	101882288	101932031	41
ENSG00000184905.9	102125679	102140426	10
ENSG00000204071.11	102140476	102142970	1
ENSG00000184515.11	102153708	102155977	3
ENSG00000268235.9	102215298	102229532	0
ENSG00000269405.7	102247167	102326722	0
ENSG00000269437.8	102360395	102440008	0
ENSG00000284800.2	102360395	102471812	0
ENSG00000215029.12	102456862	102471842	0
ENSG00000158164.7	102513682	102516739	0
ENSG00000125962.16	102599168	102604159	1
ENSG00000198932.13	102651092	102659083	1
ENSG00000158301.20	102712445	102717733	0
ENSG00000286237.1	102712495	102753530	2
ENSG00000198908.12	102720688	102753540	2
ENSG00000102128.8	102937272	102938300	0
ENSG00000133169.6	103062651	103064171	1
ENSG00000147206.17	103075810	103093143	3
ENSG00000102409.10	103215108	103217246	1
ENSG00000180964.17	103252995	103255192	0
ENSG00000204065.3	103273691	103276750	0
ENSG00000133134.12	103309346	103311007	0
ENSG00000182916.8	103330229	103332326	1
ENSG00000185222.10	103356489	103358462	0
ENSG00000166681.14	103376395	103378164	0
ENSG00000172476.4	103499130	103519489	7
ENSG00000133142.19	103576231	103587729	6
ENSG00000196507.11	103607451	103629690	12
ENSG00000172465.14	103628704	103630953	0
ENSG00000123562.18	103675496	103688158	15
ENSG00000179363.7	103710909	103714032	0
ENSG00000123560.14	103773718	103792619	19
ENSG00000123570.4	103822327	103832257	2
ENSG00000158427.15	103918896	103966712	4
ENSG00000123569.10	104011147	104013708	3
ENSG00000101812.15	104039956	104042454	0
ENSG00000269226.8	104063871	104076236	0
ENSG00000269743.3	104099214	104157009	17
ENSG00000166707.12	104112131	104115842	1
ENSG00000123575.9	104166453	104195902	14
ENSG00000123576.5	104250038	104254933	2
ENSG00000189108.14	104566199	105767829	639
ENSG00000268629.8	105218929	105220694	1
ENSG00000123572.17	105822539	105958610	22
ENSG00000123561.15	106032435	106038727	2
ENSG00000157502.13	106168305	106208956	6
ENSG00000147231.14	106611930	106679439	7
ENSG00000133135.14	106693794	106797016	24
ENSG00000133138.20	106802673	106876150	18
ENSG00000133131.15	106813871	107000212	50
ENSG00000147223.6	106900063	106903341	1
ENSG00000165376.12	106900164	106930861	13
ENSG00000089682.17	107061885	107118823	57
ENSG00000198088.10	107123427	107206433	87
ENSG00000080572.14	107206611	107244247	30
ENSG00000147234.11	107449652	107605255	28
ENSG00000147224.13	107628428	107651993	1
ENSG00000157514.18	107713221	107777342	7
ENSG00000170935.8	107774899	107795829	7
ENSG00000080561.14	107825755	107931637	10
ENSG00000170925.3	107980864	107982370	0
ENSG00000101842.14	108044970	108079184	2
ENSG00000101843.19	108084207	108091549	1
ENSG00000101844.18	108091668	108154671	8
ENSG00000197565.17	108155607	108439497	201
ENSG00000188153.14	108439838	108697545	76
ENSG00000133124.12	108719946	108736563	11
ENSG00000101890.5	109372906	109482086	40
ENSG00000101888.12	109535781	109544698	0
ENSG00000176076.7	109623700	109625172	1
ENSG00000068366.21	109624244	109733403	59
ENSG00000157600.12	110002631	110182734	112
ENSG00000101935.13	110194186	110440318	11
ENSG00000133136.6	110346103	110440372	4
ENSG00000243978.9	110358848	110456334	6
ENSG00000225366.6	110520896	110523021	0
ENSG00000101938.15	110673856	110795819	31
ENSG00000077264.17	110944285	111227361	255
ENSG00000077274.9	111245099	111270483	1
ENSG00000077279.21	111293779	111412429	21
ENSG00000260802.2	111511645	111522399	2
ENSG00000101901.13	111665811	111760649	9
ENSG00000072315.4	111768011	112082776	141
ENSG00000204025.8	111876051	111903990	6
ENSG00000187823.4	112083016	112457514	170
ENSG00000182508.14	112630648	112680054	3
ENSG00000126016.17	112774503	112840831	15
ENSG00000147246.10	114584078	114910061	419
ENSG00000123496.8	115003975	115019977	0
ENSG00000130224.15	115110616	115234096	55
ENSG00000175718.10	115189410	115192868	3
ENSG00000102021.11	115289715	115307563	14
ENSG00000102024.19	115561174	115650861	66
ENSG00000180772.8	116170744	116174974	2
ENSG00000268104.3	116436606	116461458	22
ENSG00000204019.5	116461686	116462976	1
ENSG00000003096.15	117897813	118117340	30
ENSG00000131725.14	118346073	118449961	177
ENSG00000147251.16	118495815	118686163	131
ENSG00000131724.11	118727133	118794535	18
ENSG00000174460.4	118823824	118826968	0
ENSG00000175556.17	118974614	119018355	55
ENSG00000277535.4	119072993	119076765	2
ENSG00000250423.3	119078635	119150579	43
ENSG00000101856.10	119236245	119244466	1
ENSG00000077713.19	119399336	119454478	81
ENSG00000005022.6	119468422	119471396	4
ENSG00000077721.17	119474802	119591083	174
ENSG00000018610.15	119538149	119565409	57
ENSG00000186416.18	119588337	119606443	11
ENSG00000125354.24	119615724	119693370	67
ENSG00000187808.5	119758588	119760202	4
ENSG00000198918.8	119786504	119791630	18
ENSG00000125351.14	119834022	119852998	25
ENSG00000125352.6	119870475	119871733	0
ENSG00000125356.7	119871832	119876662	3
ENSG00000186471.13	119895837	119920716	24
ENSG00000101882.10	119920672	119943751	36
ENSG00000282933.4	119942834	119992838	80
ENSG00000203989.5	120072264	120077690	0
ENSG00000101883.6	120109051	120245267	105
ENSG00000131721.6	120158613	120165630	0
ENSG00000177485.7	120250752	120258398	1
ENSG00000125355.16	120258650	120311556	45
ENSG00000101892.12	120362085	120383249	20
ENSG00000005893.17	120426148	120469365	2
ENSG00000158290.19	120505920	120604074	43
ENSG00000232119.8	120594010	120621159	14
ENSG00000171155.8	120625674	120630054	2
ENSG00000236446.4	120872607	120875866	0
ENSG00000278646.1	120877496	120878924	0
ENSG00000226685.4	120930250	120932301	0
ENSG00000226929.3	120933840	120937158	0
ENSG00000224089.3	120938701	120942023	0
ENSG00000226600.3	120943561	120946883	0
ENSG00000230347.5	120948422	120951744	0
ENSG00000228517.3	120953282	120956600	0
ENSG00000226023.6	120958165	120961487	0
ENSG00000237957.6	120963026	120966348	0
ENSG00000230594.3	120967886	120971208	0
ENSG00000236126.3	120972746	120976068	0
ENSG00000242362.2	120977606	120980928	0
ENSG00000236371.6	120982476	120985760	0
ENSG00000182890.5	121047610	121050094	0
ENSG00000125675.20	123184153	123490915	285
ENSG00000125676.20	123600561	123733056	61
ENSG00000101966.14	123859712	123913972	6
ENSG00000101972.20	123960212	124422664	351
ENSG00000183918.18	124227868	124373197	91
ENSG00000282419.3	124246249	124336863	57
ENSG00000009694.14	124375903	125204312	384
ENSG00000282815.2	125319871	125325216	0
ENSG00000198354.7	126163499	126166289	2
ENSG00000198889.5	126549383	126552814	0
ENSG00000183631.5	126819729	126821786	2
ENSG00000123165.9	128050962	128052403	0
ENSG00000102038.16	129446501	129523500	7
ENSG00000122126.18	129539849	129592561	4
ENSG00000171388.12	129645259	129654956	0
ENSG00000122121.12	129738949	129769536	1
ENSG00000122122.10	129779949	129795201	1
ENSG00000188706.13	129803288	129843909	17
ENSG00000156697.13	129906121	129929761	3
ENSG00000085185.16	129981107	130058071	20
ENSG00000102034.18	130063955	130110716	54
ENSG00000156709.15	130124666	130165879	38
ENSG00000134594.5	130171962	130184870	16
ENSG00000056277.16	130202707	130268899	68
ENSG00000102078.16	130339888	130373361	2
ENSG00000147262.5	130379449	130385674	1
ENSG00000134597.17	130401987	130413656	3
ENSG00000165675.19	130622325	130903234	50
ENSG00000147256.12	131058346	131089885	22
ENSG00000147255.19	131273506	131578899	223
ENSG00000171054.9	131544074	131545000	3
ENSG00000134602.16	132023302	132075943	20
ENSG00000165694.11	132076990	132128020	3
ENSG00000123728.10	132203024	132219480	5
ENSG00000076770.16	132369320	132489968	17
ENSG00000171004.19	132626015	132961395	276
ENSG00000134588.13	133023168	133097109	24
ENSG00000183434.10	133216662	133218354	0
ENSG00000076716.9	133300103	133415489	15
ENSG00000147257.16	133535745	133987100	84
ENSG00000203952.10	134237047	134246842	1
ENSG00000156531.18	134373288	134428791	13
ENSG00000165704.15	134460165	134520513	8
ENSG00000170965.10	134565838	134764322	97
ENSG00000156504.17	134769566	134797232	2
ENSG00000156500.16	134796395	134854835	10
ENSG00000101928.13	134887632	134915257	3
ENSG00000184785.6	134990991	134992473	2
