"gene","gene_name","stage","direction","median_gc_pct","median_tx_length","logFC","FDR"
"ENSG00000110057","UNC93B1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",64.42,964,-2.24510549232139,2.76485321274811e-05
"ENSG00000149131","SERPING1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",54.27,1749.5,-3.07467290092235,2.76670995724838e-05
"ENSG00000177628","GBA1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",55.31,877,-2.71163755219556,2.77185079679808e-05
"ENSG00000169188","APEX2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",55.48,1983.5,-1.52153870609733,2.77185079679808e-05
"ENSG00000114054","PCCB","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",50.96,1683,-1.23644448914568,2.77185079679808e-05
"ENSG00000102287","GABRE","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",49.81,759.5,-2.80857902877661,2.77185079679808e-05
"ENSG00000181191","PJA1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",50.38,2115,-1.92810655550357,2.77287331610864e-05
"ENSG00000101132","PFDN4","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.27,659,1.69126770310164,2.77416878614861e-05
"ENSG00000090971","NAT14","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",65.88,730,1.74754176183318,2.78215563371964e-05
"ENSG00000136104","RNASEH2B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",42.29,1386.5,1.45118652510589,2.79463140611082e-05
"ENSG00000198121","LPAR1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",44.25,2993,-2.49412347618608,2.80038481593161e-05
"ENSG00000101337","TM9SF4","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",53,566,-1.83547642365644,2.8023008481589e-05
"ENSG00000132561","MATN2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",48.36,818.5,-3.50379357689245,2.81215265833414e-05
"ENSG00000110429","FBXO3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",41.2,1448,-1.13145021873995,2.81331336979729e-05
"ENSG00000159403","C1R","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",55.4,732,-3.10125060462076,2.81396254986144e-05
"ENSG00000176624","MEX3C","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",46.5,3850,1.74844932173161,2.81396254986144e-05
"ENSG00000160113","NR2F6","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",71.11,1557,3.04987429207873,2.81396254986144e-05
"ENSG00000156650","KAT6B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",45.16,3410,1.03472632980212,2.8177172278083e-05
"ENSG00000105737","GRIK5","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",62.47,2840,3.67557395719458,2.8177172278083e-05
"ENSG00000106683","LIMK1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",60.84,2026.5,2.67778107193713,2.8177172278083e-05
"ENSG00000117318","ID3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",56.74,892,-2.63134082140373,2.81829531191543e-05
"ENSG00000203667","COX20","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",38.95,2290,1.64730988527617,2.82456814873566e-05
"ENSG00000126107","HECTD3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",56.05,914,-1.70012590810707,2.83553323574014e-05
"ENSG00000149016","TUT1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",58.48,752,-1.82685471084105,2.83553323574014e-05
"ENSG00000049449","RCN1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",42.81,737,-1.5327089537119,2.83914687648927e-05
"ENSG00000213614","HEXA","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",51.77,2233,-1.46441962211515,2.84418931143771e-05
"ENSG00000129187","DCTD","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",51.47,683,-1.35015973095792,2.85247300607459e-05
"ENSG00000047346","ATOSA","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",39.57,1250.5,1.13281970567308,2.85619574590468e-05
"ENSG00000166352","IFTAP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",40.83,1062,1.34009030922458,2.85619574590468e-05
"ENSG00000172167","MTBP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",39.21,911,1.75190914496746,2.85619574590468e-05
"ENSG00000228486","C2orf92","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",46.47,723,2.14285590969214,2.85619574590468e-05
"ENSG00000023191","RNH1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",63.48,1130.5,-2.16246005846252,2.85619574590468e-05
"ENSG00000167525","PROCA1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",57.72,848,2.92180963864487,2.85619574590468e-05
"ENSG00000100350","FOXRED2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",57.02,3570,-1.27894985339338,2.85619574590468e-05
"ENSG00000149489","ROM1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",60.82,587,2.49930175048042,2.85754265819528e-05
"ENSG00000087460","GNAS","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",51.69,1719,1.72231731597668,2.86354707259136e-05
"ENSG00000162976","SLC66A3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",49.21,630.5,-2.47282988431136,2.87183371204339e-05
"ENSG00000162769","FLVCR1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.54,599,1.60510045292699,2.87766823036048e-05
"ENSG00000165376","CLDN2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",52.62,2919,-3.32568257834037,2.88946903163312e-05
"ENSG00000205038","PKHD1L1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",40.42,2246.5,3.45787664730914,2.89324188359526e-05
"ENSG00000100036","SLC35E4","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",62.02,2081,-1.44206815966139,2.90330913738995e-05
"ENSG00000147457","CHMP7","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",53.5,915.5,-1.33641456251929,2.90518522785187e-05
"ENSG00000172354","GNB2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",62.86,1285,2.8423713595331,2.90518522785187e-05
"ENSG00000185090","MANEAL","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",59.51,1930,2.27454904640215,2.90518522785187e-05
"ENSG00000182218","HHIPL1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",61.5,4806,2.55854494656999,2.911993404371e-05
"ENSG00000155324","GRAMD2B","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",44.33,994,-1.62335209153443,2.91395373911531e-05
"ENSG00000171316","CHD7","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",47.84,2054,1.32818698950384,2.92314189440471e-05
"ENSG00000137700","SLC37A4","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",56.48,2046,-1.56847929199638,2.93040686191465e-05
"ENSG00000144445","KANSL1L","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",40.12,1510,2.30207832902127,2.93040686191465e-05
"ENSG00000134769","DTNA","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",45.01,1954,-1.32739912227603,2.93167314697091e-05
"ENSG00000198160","MIER1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",37.21,2420,1.10784260528276,2.93177272830405e-05
"ENSG00000163870","TPRA1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",61.11,1722.5,-1.78958648073223,2.94031260918963e-05
"ENSG00000115806","GORASP2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",49.09,711,-1.42126256358712,2.94041646611694e-05
"ENSG00000112759","SLC29A1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",57.11,931.5,-3.07845637517996,2.9413579945724e-05
"ENSG00000149485","FADS1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",56.01,640,-1.75771364728811,2.95454819041753e-05
"ENSG00000177576","C18orf32","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.61,5395,1.51123901353914,2.95606093706086e-05
"ENSG00000197013","ZNF429","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",51.24,756,1.12384927411606,2.95847276186604e-05
"ENSG00000267041","ZNF850","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.86,7625,2.29590780541284,2.96453002030997e-05
"ENSG00000171303","KCNK3","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",57.5,6191,2.01738128570186,2.96453002030997e-05
"ENSG00000101928","MOSPD1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",38.29,773,-1.79871497413779,2.96453002030997e-05
"ENSG00000198626","RYR2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",44.56,8975,2.74373289305011,2.97797545747502e-05
"ENSG00000164506","STXBP5","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",36.87,4894,2.70572676075059,2.97835812585114e-05
"ENSG00000168268","NT5DC2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",59.49,772,1.23685683269411,2.97835812585114e-05
"ENSG00000176170","SPHK1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",65.22,1797.5,-3.56455671504325,2.98931318112801e-05
"ENSG00000125734","GPR108","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",58.82,671,-1.61518711671541,3.01381689414809e-05
"ENSG00000214706","IFRD2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",61.18,891,-2.18226972977904,3.01750929235438e-05
"ENSG00000214413","BBIP1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",37.55,924,1.10853607177823,3.01887230658728e-05
"ENSG00000118997","DNAH7","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.5,1291,1.86308504395504,3.01887230658728e-05
"ENSG00000162066","AMDHD2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",66.73,859,-1.77897729198927,3.02986474069485e-05
"ENSG00000157593","SLC35B2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",57.26,1903.5,-1.73262730766238,3.04089795594159e-05
"ENSG00000100731","PCNX1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",45.82,583,2.24633051634386,3.04318919454941e-05
"ENSG00000013588","GPRC5A","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",51.31,1318.5,-2.6252611836433,3.0462484534539e-05
"ENSG00000124226","RNF114","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",52.43,954,-1.69006667261767,3.05296864382842e-05
"ENSG00000160256","SLX9","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",65.81,759,2.86721638212251,3.06397566400988e-05
"ENSG00000173482","PTPRM","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",45.79,713,-1.57680873864831,3.06534781480621e-05
"ENSG00000138593","SECISBP2L","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",39.27,546,1.44579647574677,3.06534781480621e-05
"ENSG00000246705","H2AJ","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",56.56,785,3.70904911761789,3.06983577004437e-05
"ENSG00000127337","YEATS4","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",46.31,884,1.38641847997127,3.07735862031753e-05
"ENSG00000140995","DEF8","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",61.94,580,-1.40402809833858,3.08121795617902e-05
"ENSG00000167264","DUS2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",50.99,570.5,-1.40066388498378,3.08297041613985e-05
"ENSG00000173145","NOC3L","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",37.66,2190,1.28530290559175,3.09139551980322e-05
"ENSG00000142279","WTIP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",58.31,7106,2.51434048792502,3.10591981796527e-05
"ENSG00000154328","NEIL2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",53.95,2016,-1.23405035611611,3.1065602205771e-05
"ENSG00000006837","CDKL3","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",38.15,1307.5,2.38820291065051,3.1065602205771e-05
"ENSG00000139973","SYT16","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",47.38,1979.5,3.44818972052829,3.10958671325639e-05
"ENSG00000242028","HYPK","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",46.93,3011,2.29044323579116,3.11261337326134e-05
"ENSG00000108819","PPP1R9B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",62.68,2433.5,4.44472112887276,3.11456888561642e-05
"ENSG00000131446","MGAT1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",60.45,572,-1.41826174212639,3.1230881515207e-05
"ENSG00000126603","GLIS2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",64.89,4184.5,1.91106010490627,3.12441713115342e-05
"ENSG00000162959","MEMO1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",42.08,1242,1.14456728507461,3.12616467795324e-05
"ENSG00000170092","SPDYE5","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",45.6,3281,2.47807591306825,3.12616467795324e-05
"ENSG00000133739","LRRCC1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",37.91,2592.5,1.51652305466687,3.12996182404423e-05
"ENSG00000076604","TRAF4","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",59.84,710,2.94494760395656,3.14124439102665e-05
"ENSG00000071051","NCK2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",55.95,1292.5,1.88529278946774,3.14124439102665e-05
"ENSG00000172936","MYD88","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",53.43,2655,-1.73164596637846,3.14218634130187e-05
"ENSG00000213983","AP1G2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",58.56,675.5,-1.94729777942234,3.15682299947078e-05
"ENSG00000244731","C4A","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",59.73,605.5,-3.74091839353054,3.1577699543797e-05
"ENSG00000035403","VCL","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",48.92,3307,-2.79396964942252,3.16313046883996e-05
"ENSG00000169635","HIC2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",59.74,6831,2.53799549255082,3.16317479440604e-05
"ENSG00000197872","CYRIA","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",47.11,579,-2.32774223208812,3.17323585464359e-05
"ENSG00000101966","XIAP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",45.03,628,1.75360866678473,3.17388255784923e-05
"ENSG00000173457","PPP1R14B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",62.07,920,3.81201360844103,3.18546551122249e-05
"ENSG00000184992","BRI3BP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",46.22,6703,1.39643795728332,3.18546551122249e-05
"ENSG00000137343","ATAT1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",51.81,1527,1.43740772577987,3.18546551122249e-05
"ENSG00000094631","HDAC6","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",56.7,4131.5,-1.62660676768369,3.18809564783744e-05
"ENSG00000178685","PARP10","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",65.78,589,-1.55087657977504,3.19647879715903e-05
"ENSG00000166507","NDST2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",54.06,536,-1.71840466738287,3.19803838535285e-05
"ENSG00000148660","CAMK2G","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",53.52,1661,1.92374968885035,3.19803838535285e-05
"ENSG00000138030","KHK","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",59,1556.5,-2.01935600852635,3.20501178524712e-05
"ENSG00000261832","ENSG00000261832","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",55.07,2142,2.13749947268255,3.20501178524712e-05
"ENSG00000070476","ZXDC","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",56.72,3006,2.65730651961442,3.20501178524712e-05
"ENSG00000111897","SERINC1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",38.34,3125,-1.06288142015864,3.20721060752322e-05
"ENSG00000197296","FITM2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",48.42,4628,-1.66416290357876,3.20721060752322e-05
"ENSG00000113649","TCERG1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",42.88,784,1.04416861446917,3.21045506688538e-05
"ENSG00000170421","KRT8","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",58.2,1041.5,-2.90330351310507,3.21230166982452e-05
"ENSG00000104852","SNRNP70","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",62.32,1637,1.22960571304275,3.21236675418853e-05
"ENSG00000105821","DNAJC2","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",39.08,1809,1.64872025939321,3.2390546763398e-05
"ENSG00000155530","LRGUK","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",50.05,3126,2.0850675515191,3.24673410093196e-05
"ENSG00000133703","KRAS","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",36.17,4997,1.21931884905264,3.25369639849792e-05
"ENSG00000111321","LTBR","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",60.3,785,2.23560337294843,3.25369639849792e-05
"ENSG00000139174","PRICKLE1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",48.96,3311,-1.81313096329545,3.25369639849792e-05
"ENSG00000285382","ENSG00000285382","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",52.27,2965.5,2.18736193572504,3.257271366449e-05
"ENSG00000064995","TAF11","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",44.73,1897,1.36936540500734,3.25984506060804e-05
"ENSG00000177674","AGTRAP","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",61.06,930.5,-2.06975816642736,3.25984506060804e-05
"ENSG00000198075","SULT1C4","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",42.8,1757,-1.20144738439959,3.25984506060804e-05
"ENSG00000114988","LMAN2L","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",52.13,1163,-2.26245648155012,3.27032158630216e-05
"ENSG00000196683","TOMM7","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",44.15,517,1.82531246797594,3.27329658843883e-05
"ENSG00000131781","FMO5","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",44.27,1784,2.35104808801144,3.31247962153747e-05
"ENSG00000198157","HMGN5","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",39.67,720,1.91712815393571,3.31777261936502e-05
"ENSG00000105048","TNNT1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",58.48,760.5,-3.31855611779288,3.32183141500206e-05
"ENSG00000103460","TOX3","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",44.4,3124,2.25859630337469,3.32497502735746e-05
"ENSG00000135622","SEMA4F","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",59.29,1474.5,-1.68701423920849,3.32497502735746e-05
"ENSG00000118620","ZNF430","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",45.82,565.5,1.15298733076841,3.33930475216359e-05
"ENSG00000134202","GSTM3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",46.63,1118,-2.27589420418821,3.34389078142349e-05
"ENSG00000133773","CCDC59","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.59,600,1.50645816103705,3.34389078142349e-05
"ENSG00000169627","BOLA2B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",60.3,375,2.48261432973849,3.34389078142349e-05
"ENSG00000131480","AOC2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",54.9,2624.5,-7.92147295899872,3.34954468555371e-05
"ENSG00000171988","JMJD1C","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",38.88,913,1.09549598233021,3.36006651114665e-05
"ENSG00000102104","RS1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",51.95,2138.5,3.49579182521202,3.36006651114665e-05
"ENSG00000139263","LRIG3","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",44.65,791,-2.42384143606517,3.36047151363391e-05
"ENSG00000180530","NRIP1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",42.08,720,1.26084886399774,3.36312048183048e-05
"ENSG00000247315","ZCCHC3","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",55.56,2752,2.06638855083621,3.3739303842296e-05
"ENSG00000129083","COPB1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",40.95,591.5,-1.21213217978936,3.3764386690761e-05
"ENSG00000135316","SYNCRIP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",41.02,2978.5,1.15986033948757,3.39044362176318e-05
"ENSG00000182606","TRAK1","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",52.75,4002,1.51060795716397,3.39217801741614e-05
"ENSG00000198720","ANKRD13B","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",65.26,2465,2.9649047736991,3.42499026058524e-05
"ENSG00000088247","KHSRP","Stage 3 (LR D200 vs SR D180+D280)","Up in long read",58.9,773,4.08287504119565,3.43169560030077e-05
"ENSG00000012171","SEMA3B","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",64.43,2221,-2.79388071278895,3.43748528530928e-05
"ENSG00000152291","TGOLN2","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",52.15,2276,-1.67117682153961,3.43829256487338e-05
"ENSG00000147576","ADHFE1","Stage 3 (LR D200 vs SR D180+D280)","Down in long read",48.52,994,-1.62609669486167,3.44088108290738e-05
